Number,Inserted,Space,Time
16,7.34003e+09,152285478912,2.98364
15,6.81574e+09,152285478912,3.17157
14,6.29146e+09,152285478912,2.81351
13,5.76717e+09,152285478912,2.96697
12,5.24288e+09,152285478912,3.09257
11,4.71859e+09,152285478912,2.95432
10,4.1943e+09,152285478912,3.09979
9,3.67002e+09,152285478912,3.0247
8,3.14573e+09,152285478912,3.05763
7,2.62144e+09,152285478912,3.028
6,2.09715e+09,152285478912,3.15249
5,1.57286e+09,152285478912,2.99322
4,1.04858e+09,152285478912,2.70891
3,5.24288e+08,152285478912,3.33184
2,0,152285478912,2.71633
1,5.24288e+08,152285478912,1.0234
2,1.04858e+09,152285478912,1.0376
3,1.57286e+09,152285478912,1.00893
4,2.09715e+09,152285478912,0.998889
5,2.62144e+09,152285478912,0.998733
6,3.14573e+09,152285478912,1.00485
7,3.67002e+09,152285478912,1.00103
8,4.1943e+09,152285478912,1.00181
9,4.71859e+09,152285478912,0.994619
10,5.24288e+09,152285478912,0.997054
11,5.76717e+09,152285478912,0.99467
12,6.29146e+09,152285478912,0.994365
13,6.81574e+09,152285478912,0.998141
14,7.34003e+09,152285478912,1.04975
15,7.86432e+09,152285478912,0.989768
16,8.38861e+09,152285478912,0.990396
17,8.9129e+09,152285478912,1.02958
18,9.43718e+09,152285478912,1.07418
19,9.96147e+09,152285478912,1.07831
20,1.04858e+10,152285478912,1.06682
21,1.101e+10,152285478912,1.06446
22,1.15343e+10,152285478912,1.06594
23,1.20586e+10,152285478912,1.09016
24,1.25829e+10,152285478912,1.07515
25,1.31072e+10,152285478912,1.0789
26,1.36315e+10,152285478912,1.08133
27,1.41558e+10,152285478912,1.0867
28,1.46801e+10,152285478912,1.00577
29,1.52044e+10,152285478912,1.00218
30,1.57286e+10,152285478912,1.0086
31,1.62529e+10,152285474816,1.00535
32,1.67772e+10,152285474816,1.08037
33,1.73015e+10,152285474816,1.07394
34,1.78258e+10,152285474816,1.07886
35,1.83501e+10,152285474816,1.07917
36,1.88744e+10,152285474816,1.12153
37,1.93987e+10,152285474816,1.07508
38,1.99229e+10,152285474816,1.07905
39,2.04472e+10,152285474816,1.07413
40,2.09715e+10,152285474816,1.14181
41,2.14958e+10,152285474816,1.08113
42,2.20201e+10,152285474816,1.07906
43,2.25444e+10,152285474816,1.07755
44,2.30687e+10,152285474816,1.06444
45,2.3593e+10,152285474816,1.08352
46,2.41172e+10,152285474816,1.07952
47,2.46415e+10,152285474816,1.07722
48,2.51658e+10,152285474816,1.08496
49,2.56901e+10,152285474816,1.08465
50,2.62144e+10,152285474816,1.0762
51,2.56901e+10,152285474816,1.82063
50,2.51658e+10,152285474816,1.76246
49,2.46415e+10,152285474816,1.83404
48,2.41172e+10,152285474816,1.67725
47,2.3593e+10,152285474816,1.8699
46,2.30687e+10,152285474816,1.91972
45,2.25444e+10,152285474816,1.83009
44,2.20201e+10,152285474816,1.72729
43,2.14958e+10,152285474816,1.6866
42,2.09715e+10,152285474816,1.74347
41,2.04472e+10,152285474816,2.02544
40,1.99229e+10,152285474816,1.67595
39,1.93987e+10,152285474816,1.69257
38,1.88744e+10,152285474816,1.63649
37,1.83501e+10,152285474816,1.78691
36,1.78258e+10,152285474816,1.66529
35,1.73015e+10,152285474816,1.81641
34,1.67772e+10,152285474816,1.81927
33,1.62529e+10,152285474816,1.75676
32,1.57286e+10,152285474816,1.80885
31,1.52044e+10,152285474816,1.72731
30,1.46801e+10,152285474816,2.10086
29,1.41558e+10,152285474816,1.70837
28,1.36315e+10,152285474816,1.72324
27,1.31072e+10,152285474816,1.75725
26,1.25829e+10,152285474816,1.81946
25,1.20586e+10,152285470720,1.49791
24,1.15343e+10,152285470720,1.60354
23,1.101e+10,152285470720,1.51084
22,1.04858e+10,152285470720,1.6319
21,9.96147e+09,152285470720,1.47497
20,9.43718e+09,152285470720,1.75106
19,8.9129e+09,152285470720,1.63131
18,8.38861e+09,152285470720,1.56721
